lat,lon,swing
43.1872,-124.2025,162
43.1878,-103.2372,485
43.1878,-88.9844,501
43.1906,-72.6253,457
43.1953,-71.5011,462
43.1969,-112.3531,502
43.2,-78.6333,445
43.2025,-85.2422,487
43.2044,-116.7506,445
43.2064,-116.7494,429
43.2078,-77.0128,449
43.2117,-91.0986,516
43.2119,-90.1814,505
43.2131,-123.3658,326
43.2172,-82.9906,473
43.2278,-110.4358,514
43.2281,-108.9489,444
43.2292,-121.7894,403
43.2333,-75.4,472
43.2339,-75.4117,463
43.2356,-99.4339,498
43.2358,-97.5714,528
43.2372,-108.1097,550
43.2386,-76.1964,452
43.2389,-123.3547,315
43.2389,-88.1222,489
43.2422,-88.2889,489
43.2436,-116.3783,480
43.245,-104.2881,484
43.2458,-108.6942,485
43.2619,-89.735,507
43.2625,-102.4386,468
43.2631,-82.5328,449
43.2644,-120.9447,400
43.265,-118.8447,419
43.2683,-79.0103,443
43.2717,-124.3186,126
43.2722,-78.1664,456
43.2736,-75.4272,458
43.2742,-91.4711,524
43.275,-122.44970000000001,385
43.2781,-70.9222,443
43.2783,-119.3111,419
43.2794,-92.8106,535
43.2828,-123.3536,312
43.2844,-93.6306,540
43.2994,-115.0733,512
43.3,-84.1667,469
43.3008,-89.3269,513
43.3042,-91.7953,524
43.3056,-96.5917,528
43.3061,-100.6558,481
43.31,-89.7283,505
43.3111,-114.0742,500
43.3131,-98.3486,521
43.3144,-90.8486,513
43.3167,-114.75,511
43.3194,-83.7161,478
43.3203,-73.9256,444
43.3217,-89.5311,508
43.3306,-75.8417,473
43.3308,-83.0664,476
43.3311,-88.4114,500
43.3314,-90.3889,506
43.3333,-73.7333,475
43.3336,-72.0825,454
43.3392,-72.5056,479
43.34,-88.6006,508
43.3428,-114.79,513
43.3436,-72.5178,466
43.3442,-73.0522,444
43.3456,-111.7847,451
43.3497,-76.3847,453
43.35,-111.2167,485
43.35,-73.6167,470
43.3553,-71.5006,448
43.3572,-115.4522,487
43.3597,-122.2208,355
43.3606,-70.4697,393
43.3636,-117.1142,460
43.3656,-109.2756,402
43.3656,-83.5828,478
43.3681,-88.0858,490
43.3686,-99.8403,498
43.3708,-122.9653,338
43.3728,-103.8778,495
43.3828,-95.1842,539
43.3836,-72.1753,457
43.3847,-72.5989,469
43.3864,-84.6492,486
43.3894,-92.0939,535
43.3906,-99.8422,492
43.3936,-121.2122,417
43.3944,-87.8636,440
43.395,-102.3894,473
43.4022,-94.3831,543
43.4033,-103.2683,460
43.4036,-94.7472,534
43.4053,-108.1633,538
43.4075,-94.7461,535
43.4117,-104.9614,483
43.4122,-83.9561,488
43.4131,-106.2772,481
43.4133,-124.2436,122
43.4136,-110.1631,418
43.4172,-84.0642,485
43.4194,-82.8192,472
43.4206,-97.2567,531
43.4231,-95.1394,538
43.43,-96.1686,543
43.4361,-75.3697,461
43.4378,-103.4739,443
43.4386,-93.2253,534
43.4403,-95.7225,535
43.4406,-88.6325,505
43.4447,-111.2939,493
43.4447,-88.8478,509
43.445,-89.9697,492
43.4458,-86.0264,465
43.4483,-95.324700000000007,543
43.4508,-118.2244,475
43.4569,-70.7803,447
43.4583,-89.7269,503
43.46,-101.4956,473
43.4614,-86.4175,452
43.4622,-113.5561,507
43.4622,-76.4933,446
43.465,-113.5581,507
43.4669,-71.6664,464
43.4711,-119.6917,437
43.4719,-88.8825,508
43.4833,-116.4167,476
43.4833,-71.1833,456
43.4836,-110.7594,494
43.4839,-83.3919,487
43.4869,-119.7211,429
43.4892,-99.0631,510
43.4978,-100.4794,489
43.5133,-112.0128,516
43.5164,-112.0672,523
43.5186,-114.3025,485
43.5231,-90.0003,501
43.5253,-116.0542,474
43.5278,-89.4342,508
43.5317,-112.9422,539
43.5331,-84.0797,484
43.5397,-109.6553,401
43.5492,-121.9639,351
43.5492,-71.4642,468
43.5525,-97.5017,535
43.5575,-73.4011,485
43.5594,-90.8761,512
43.5606,-103.4881,419
43.5667,-116.2406,476
43.5667,-71.95,463
43.5706,-91.2294,518
43.5764,-116.7475,448
43.5858,-84.7697,494
43.5861,-83.1805,478
43.5878,-96.7289,531
43.5908,-86.1056,472
43.5936,-115.9236,494
43.595,-118.9564,460
43.5958,-101.0094,493
43.5992,-123.5992,313
43.6039,-116.5753,475
43.6056,-104.9042,496
43.6058,-116.9211,487
43.6064,-93.3019,543
43.6089,-89.7667,509
43.6089,-84.2011,488
43.6156,-83.845,478
43.6242,-103.9172,452
43.6253,-84.0189,482
43.6253,-72.9781,463
43.6264,-72.3047,474
43.6303,-72.5072,472
43.6308,-91.5028,521
43.6356,-113.2989,512
43.6408,-87.905,492
43.6425,-123.5828,305
43.6447,-94.4656,543
43.645,-95.5803,541
43.6478,-70.675,452
43.6483,-108.2036,481
43.6497,-70.3003,423
43.65,-117.2467,484
43.6536,-110.7169,491
43.6542,-92.9739,539
43.6542,-90.3339,505
43.6561,-107.7375,461
43.6561,-89.2028,512
43.6561,-87.8144,477
43.6567,-97.7853,534
43.6614,-110.7119,488
43.6656,-123.3275,305
43.6658,-96.2022,534
43.6667,-116.6833,493
43.6725,-92.074700000000007,526
43.6747,-86.4239,461
43.6758,-111.9125,518
43.6825,-121.6875,385
43.6842,-114.3603,446
43.6878,-70.6128,447
43.7022,-95.1519,543
43.7025,-74.9839,454
43.7028,-88.9989,510
43.7031,-98.0356,538
43.7033,-72.2847,484
43.7047,-92.5644,538
43.7072,-85.4822,483
43.7125,-108.6964,420
43.7144,-106.6375,456
43.7178,-123.0578,294
43.7186,-113.5472,461
43.7186,-87.7089,459
43.7292,-98.7131,530
43.73,-87.9714,491
43.73,-84.3703,502
43.7306,-111.1125,458
43.7331,-103.6114,409
43.7347,-96.6222,538
43.735,-99.312,527
43.7381,-98.0244,529
43.7383,-116.2022,460
43.7428,-122.4433,321
43.7447,-97.3081,534
43.7447,-90.7783,524
43.7461,-93.7364,540
43.7464,-124.1217,144
43.7472,-105.7331,470
43.7483,-101.9414,491
43.75,-87.7167,463
43.7536,-108.1436,492
43.755,-74.2692,447
43.7639,-94.1661,540
43.7667,-99.3183,514
43.7667,-98.0333,532
43.7694,-87.8506,484
43.77,-88.4864,506
43.7728,-111.0339,449
43.7744,-103.6119,400
43.7806,-89.3169,507
43.7819,-122.9628,296
43.7828,-113.0033,520
43.7833,-71.65,464
43.79,-90.0597,505
43.7917,-123.0275,307
43.7953,-88.4533,501
43.7975,-75.4817,471
43.8,-74.8667,467
43.8022,-116.9442,488
43.8053,-91.75,519
43.8081,-118.3775,482
43.8081,-82.9939,477
43.8083,-111.7892,503
43.8094,-120.6,400
43.8111,-107.365,476
43.8197,-97.2017,531
43.8225,-91.1914,509
43.8322,-82.6428,435
43.8339,-111.8045,508
43.8383,-115.8319,464
43.8497,-104.1886,480
43.8544,-116.4664,470
43.8564,-111.2769,468
43.8567,-110.5889,479
43.8567,-83.9561,477
43.8575,-95.1167,538
43.8578,-72.8045,457
43.8583,-71.2597,445
43.8764,-116.9903,496
43.8769,-103.4578,400
43.8786,-70.7539,458
43.8789,-91.2528,532
43.8836,-94.1667,543
43.8864,-88.7444,504
43.8881,-69.7089,414
43.8894,-100.7078,506
43.8925,-70.2544,447
43.8933,-121.4117,395
43.9,-75.0367,450
43.9,-71.3,459
43.9,-69.9333,432
43.9006,-85.8506,483
43.9042,-92.4917,533
43.9067,-86.3942,460
43.9072,-99.8628,529
43.9092,-118.1522,470
43.9144,-122.76,289
43.9158,-83.0831,468
43.9181,-113.6317,489
43.9186,-69.262200000000007,348
43.9256,-73.0992,483
43.9281,-124.1069,166
43.9325,-103.5594,395
43.9364,-90.8164,521
43.9417,-83.2669,469
43.9456,-120.2169,414
43.9472,-84.0378,474
43.9483,-82.7142,440
43.9517,-111.6789,499
43.9572,-73.2106,478
43.9611,-101.8606,498
43.9636,-69.7117,421
43.9658,-107.9508,529
43.9664,-112.2642,532
43.9708,-97.3489,543
43.9708,-74.2219,465
43.975,-89.8308,521
43.9758,-84.4908,486
43.9761,-75.8753,465
43.9772,-113.8289,467
43.9794,-117.0247,497
43.9814,-117.2439,508
43.9833,-72.45,469
43.9844,-88.5569,506
43.9869,-70.055,444
43.99,-88.9411,508
43.9903,-117.7183,486
43.9903,-94.6122,546
43.9906,-97.0925,541
43.9906,-70.9475,464
43.9919,-100.1617,525
43.9922,-76.0217,452
43.9944,-103.7858,406
43.9981,-95.9572,544
43.9994,-91.4378,518
44.0042,-124.0947,186
44.0069,-72.3194,456
44.0069,-70.3608,452
44.0083,-97.0042,528
44.0108,-107.9686,535
44.0108,-72.4833,465
44.0122,-97.5242,536
44.0139,-96.3258,547
44.0194,-100.3531,506
44.0206,-117.0128,517
44.0206,-88.5581,506
44.0219,-82.7931,432
44.0261,-90.0814,519
44.0303,-71.1383,465
44.0328,-88.1469,511
44.0342,-71.9486,461
44.0358,-72.6389,457
44.0372,-123.8653,238
44.0422,-91.6364,528
44.0425,-111.2739,491
44.0433,-103.0536,461
44.0461,-69.5367,432
44.0469,-82.9703,457
44.0494,-123.3703,317
44.0511,-101.6011,501
44.0517,-96.5931,531
44.0567,-121.285,369
44.0569,-99.0719,536
44.0603,-90.1736,510
44.0622,-103.4819,391
44.0644,-99.4603,518
44.0647,-107.3819,466
44.0667,-101.15,501
44.068600000000004,-98.0833,539
44.0694,-102.4478,492
44.0697,-70.7467,448
44.0708,-93.5264,552
44.0725,-72.9736,456
44.0728,-103.2108,439
44.0761,-108.9547,396
44.0761,-98.5706,535
44.0764,-116.9311,475
44.0828,-115.6186,478
44.0839,-103.4342,402
44.0869,-87.6522,470
44.0875,-91.6703,523
44.0908,-92.64,540
44.0928,-104.6114,496
44.0981,-93.2308,550
44.0992,-105.1175,482
44.1,-72.6167,456
44.1,-70.2167,467
44.1011,-115.9694,494
44.1014,-122.6886,307
44.115,-103.2828,432
44.1183,-121.2103,362
44.1186,-89.5358,520
44.1242,-106.7319,429
44.1278,-123.2206,316
44.1308,-122.2419,366
44.1317,-103.7506,398
44.1328,-119.9972,423
44.1331,-91.5511,521
44.1333,-110.6658,456
44.1383,-118.975,410
44.1431,-87.5678,437
44.1481,-74.9003,467
44.1542,-94.0211,538
44.1614,-88.0803,505
44.1619,-104.3542,449
44.1647,-72.6567,472
44.1708,-114.9272,458
44.1747,-90.3483,515
44.1758,-116.2828,485
44.1792,-122.1164,400
44.1833,-105.9,475
44.1925,-69.1461,415
44.2033,-72.5794,471
44.2114,-86.2939,456
44.2139,-73.5986,473
44.2169,-104.9292,488
44.2203,-69.7889,452
44.2206,-114.9342,481
44.2294,-85.9572,474
44.2308,-74.4383,470
44.2325,-79.7811,468
44.2378,-72.9656,461
44.2394,-95.6308,548
44.2394,-95.3153,549
44.2436,-112.2006,517
44.2444,-100.6592,527
44.2444,-73.9855,457
44.2456,-116.9697,509
44.2469,-94.9864,552
44.2542,-84.2011,481
44.2553,-72.6006,499
44.2558,-121.1392,391
44.2633,-71.255,442
44.2644,-105.4919,464
44.2656,-85.3967,481
44.2661,-99.4431,542
44.2667,-71.2994,370
44.2764,-72.4153,490
44.2769,-88.4378,515
44.2781,-96.1281,531
44.2814,-92.1942,536
44.2822,-70.2561,458
44.2839,-83.5036,459
44.2842,-121.5486,403
44.2867,-122.0386,394
44.2906,-91.23,520
44.2961,-74.1028,467
44.2992,-92.6661,536
44.3006,-94.4897,543
44.3022,-120.8081,388
44.3064,-71.6575,477
44.3075,-93.265,538
44.3083,-101.8683,518
44.3089,-85.205,482
44.3119,-84.8922,488
44.3122,-84.7747,483
44.3167,-72.75,472
44.3167,-72,490
44.318600000000004,-102.4683,505
44.3192,-124.1131,118
44.3206,-69.7972,461
44.3222,-93.9656,545
44.3247,-117.9964,471
44.3253,-96.7686,538
44.3256,-103.1086,469
44.3272,-91.9194,522
44.3367,-109.3914,386
44.3394,-105.5419,464
44.3514,-87.812,496
44.3533,-103.7714,401
44.3539,-75.512200000000007,484
44.3547,-106.6992,437
44.3547,-89.0592,510
44.3564,-117.255,505
44.3564,-75.9286,480
44.3589,-88.7189,510
44.3592,-89.8369,525
44.3592,-84.6739,488
44.3628,-99.8033,539
44.3631,-97.1703,536
44.3675,-71.545,476
44.3736,-103.7314,422
44.3739,-68.2592,427
44.3744,-70.3161,462
44.3747,-72.5822,461
44.3753,-68.5125,481
44.38,-108.035,542
44.3814,-106.7211,433
44.3814,-100.2856,534
44.3842,-73.3819,471
44.3853,-74.2067,467
44.3867,-97.5606,534
44.3881,-89.8056,520
44.39,-103.7006,409
44.3914,-122.4811,296
44.3964,-120.4264,423
44.3981,-98.2231,542
44.4044,-123.7533,258
44.41,-103.4775,448
44.4122,-123.9022,228
44.4125,-104.3606,458
44.4139,-122.6728,298
44.4139,-108.9006,426
44.4169,-90.7314,525
44.4186,-123.3258,308
44.4189,-111.3714,467
44.42,-84.0233,488
44.42,-72.0194,492
44.4233,-118.9594,410
44.4356,-121.9433,352
44.4394,-68.9892,426
44.4419,-100.4175,531
44.4486,-71.1842,471
44.4569,-110.8328,426
44.4628,-87.505,462
44.4633,-83.7217,476
44.4667,-115.5667,453
44.4683,-73.15,484
44.4706,-95.7908,546
44.4736,-109.4256,395
44.4828,-105.8992,486
44.4886,-110.0039,443
44.4908,-108.0411,537
44.4911,-71.5725,489
44.4933,-68.4583,430
44.4972,-108.3906,502
44.4983,-88.1119,508
44.4983,-88.1111,506
44.4989,-104.035,455
44.5,-71.3328,461
44.5036,-114.2397,491
44.5036,-109.9639,444
44.5044,-96.5319,544
44.5075,-109.1675,340
44.5078,-123.4575,306
44.5078,-73.1153,481
44.5114,-89.5856,510
44.5139,-103.8722,439
44.5139,-72.6236,477
44.5147,-109.045,427
44.5169,-108.0822,557
44.5169,-104.4364,389
44.5169,-102.2153,512
44.5175,-120.9389,380
44.5178,-98.9814,530
44.5208,-101.6192,516
44.5222,-99.455,542
44.5228,-116.0481,455
44.5228,-114.215,514
44.5247,-72.8153,438
44.5272,-69.6544,464
44.5297,-90.6383,518
44.5308,-70.5372,469
44.5317,-86.1311,462
44.5328,-122.9014,322
44.5331,-88.0981,506
44.5333,-68.4333,434
44.5344,-72.6144,478
44.5358,-83.7022,481
44.5428,-95.1119,556
44.5444,-110.4211,437
44.5447,-90.3017,519
44.5478,-107.7633,508
44.5483,-95.0803,555
44.5503,-84.8258,475
44.5561,-119.6458,421
44.5564,-119.6447,415
44.5564,-94.2206,557
44.5619,-110.3986,428
44.5647,-91.6719,525
44.565,-85.4133,490
44.5658,-73.57,483
44.5664,-113.8953,495
44.5681,-120.1156,361
44.5694,-85.5722,484
44.5733,-116.6753,554
44.5747,-118.4914,428
44.5761,-71.1786,480
44.5772,-106.8969,398
44.5772,-75.1097,476
44.5781,-106.4472,467
44.5833,-121.1833,396
44.5833,-120.1833,398
44.5833,-104.7147,472
44.5897,-85.0486,486
44.5994,-111.8125,484
44.6103,-92.61,539
44.6122,-101.3369,528
44.6122,-72.0481,467
44.6125,-121.9486,371
44.6167,-121.0011,395
44.6197,-91.9794,526
44.6228,-88.7483,510
44.6253,-122.7189,300
44.6264,-73.3031,482
44.6319,-90.1314,530
44.6331,-112.5928,469
44.6342,-123.19,314
44.6381,-90.1875,520
44.6392,-85.325,490
44.6406,-105.3053,458
44.6425,-71.8908,489
44.6431,-124.0556,121
44.6439,-67.6475,417
44.6464,-71.9833,505
44.6467,-84.1158,481
44.6481,-86.21,447
44.65,-111.1,495
44.65,-93.6356,537
44.65,-73.4667,470
44.6542,-84.6994,495
44.6614,-84.1317,485
44.6617,-111.0975,464
44.6633,-121.1461,403
44.665,-72.0233,498
44.6697,-93.17,540
44.6714,-103.8511,469
44.6719,-117.9942,438
44.6722,-72.5572,474
44.6819,-83.2808,438
44.6825,-91.1358,543
44.6828,-107.0089,442
44.6831,-113.3622,476
44.6856,-104.6028,472
44.6889,-70.1567,469
44.6925,-103.7269,447
44.6978,-102.5533,481
44.6997,-87.3967,462
44.7053,-108.9558,460
44.7136,-119.1017,387
44.7158,-103.4275,487
44.7178,-93.0975,547
44.7183,-96.2697,548
44.7189,-115.015,468
44.7192,-73.7206,472
44.7242,-122.2547,321
44.7269,-97.0261,551
44.7275,-121.2506,437
44.7281,-85.1728,481
44.7281,-75.4442,501
44.7303,-92.4586,528
44.7317,-100.1447,551
44.7336,-94.3417,553
44.7342,-100.8042,537
44.7344,-94.3425,553
44.7408,-85.5825,477
44.7442,-116.4325,510
44.75,-74.2167,468
44.75,-71.6303,493
44.7511,-89.245,517
44.7583,-74.6692,484
44.7592,-96.6872,545
44.7597,-92.8689,537
44.7608,-85.6442,468
44.7628,-94.9297,556
44.7631,-88.6183,521
44.7656,-117.1597,480
44.7694,-106.9689,467
44.7742,-107.5217,382
44.7764,-108.7592,478
44.7892,-122.8142,297
44.7931,-70.9167,469
44.7978,-68.8186,465
44.7983,-69.8878,467
44.8,-93.5833,543
44.8128,-71.8903,481
44.8131,-93.6311,549
44.8136,-95.5517,560
44.818600000000004,-119.42,438
44.8197,-120.7533,397
44.8322,-93.4706,543
44.8358,-123.4525,301
44.8364,-116.8981,497
44.8375,-108.4042,497
44.8406,-106.8383,482
44.8419,-74.3081,484
44.8428,-117.8086,451
44.8444,-99.4894,548
44.8497,-93.5644,544
44.85,-106.2889,492
44.8542,-115.5114,419
44.8542,-92.6122,543
44.855,-85.8353,473
44.8558,-88.9889,526
44.8578,-123.4308,311
44.8592,-73.0911,484
44.8611,-71.54,479
44.8656,-98.5253,557
44.8658,-101.4672,532
44.8664,-91.4878,542
44.8667,-111.3392,512
44.8675,-109.6436,417
44.87,-88.9044,502
44.8711,-104.1533,488
44.8728,-122.6486,295
44.8728,-107.2658,465
44.8736,-117.1094,506
44.8742,-91.9364,523
44.8786,-73.3953,483
44.8797,-87.3356,483
44.8817,-97.7325,553
44.8831,-93.2289,544
44.8831,-85.6753,467
44.8869,-116.1047,444
44.8889,-116.1017,449
44.8919,-108.5931,516
44.8919,-87.955,497
44.8933,-102.6125,517
44.8992,-68.6744,470
44.9028,-97.1136,554
44.9047,-97.1494,551
44.905,-123.0011,311
44.9067,-66.9919,397
44.9072,-84.7189,486
44.9081,-84.7203,484
44.9086,-105.7364,489
44.9089,-94.3675,556
44.9094,-72.8083,473
44.9097,-72.8136,487
44.9167,-110.4203,467
44.9197,-69.2417,476
44.9214,-85.5161,462
44.9231,-123.575,241
44.9258,-89.6256,520
44.9281,-68.7006,461
44.9311,-93.1539,538
44.9319,-93.0556,538
44.9347,-93.6275,551
44.9358,-74.8458,501
44.9364,-95.7536,556
44.9367,-109.1375,435
44.9381,-72.5022,456
44.9461,-93.03,540
44.9464,-123.2908,323
44.9469,-122.5247,260
44.9489,-72.1911,491
44.9511,-67.6664,450
44.9542,-71.3206,461
44.9628,-115.4961,460
44.9686,-90.9389,529
44.9714,-116.2933,475
44.9767,-110.6964,450
44.9783,-93.2469,568
44.98,-90.5545,527
44.9847,-93.1772,542
44.9878,-88.3769,513
44.9892,-70.6719,480
44.9894,-70.6722,476
44.9906,-103.9339,495
44.9917,-105.0472,475
44.9933,-84.1625,486
44.9958,-88.3786,512
44.9983,-120.2175,377
45.0025,-96.1661,555
45.0058,-122.7739,295
45.01,-93.3739,536
45.0133,-84.7014,482
45.0136,-100.2175,545
45.0189,-109.955,443
45.0194,-99.9403,546
45.0203,-102.0367,523
45.0281,-87.7355,500
45.0283,-84.2331,494
45.0303,-84.6781,495
45.0317,-110.7036,477
45.0319,-102.0192,516
45.0333,-123.9239,207
45.0364,-99.1342,550
45.0403,-105.4855,468
45.0417,-93.7903,543
45.0417,-92.7975,540
45.0456,-92.8522,532
45.0481,-101.5992,534
45.0483,-93.0958,538
45.05,-98.0956,557
45.0606,-83.4281,449
45.0619,-93.3508,550
45.0669,-102.9956,517
45.0708,-112.0575,418
45.0717,-83.5644,478
45.0825,-94.3075,559
45.0853,-67.1203,433
45.0875,-71.2872,479
45.0956,-91.4886,549
45.0983,-87.6236,494
45.1017,-114.8508,506
45.1078,-95.0358,559
45.1125,-103.2792,509
45.1217,-107.4061,461
45.1219,-122.07,325
45.1219,-95.9269,556
45.1278,-94.5347,563
45.1289,-121.2561,390
45.1308,-90.3439,527
45.1322,-85.6472,431
45.1328,-118.9339,399
45.1519,-85.1322,478
45.1539,-98.1008,556
45.155,-98.5825,559
45.1569,-67.4044,468
45.1581,-113.0058,461
45.1603,-89.1128,521
45.1628,-83.5906,479
45.1672,-84.9139,498
45.1703,-84.4397,499
45.1703,-69.3817,471
45.1708,-87.1536,479
45.1758,-105.7517,480
45.1775,-67.7742,464
45.1781,-122.5061,300
45.1786,-89.6617,522
45.1806,-85.1992,473
45.1872,-69.1839,487
45.1875,-113.9008,516
45.1897,-109.2861,414
45.1947,-123.1339,309
45.1967,-120.6994,410
45.1969,-93.84,549
45.205,-123.8925,164
45.2081,-117.8758,418
45.2089,-104.2647,499
45.2128,-112.6447,442
45.2142,-91.8875,536
45.2172,-70.4825,483
45.2214,-123.1622,325
45.2219,-70.1983,478
45.2236,-91.1269,525
45.2325,-120.1817,392
45.2436,-109.7311,372
45.2486,-122.7686,305
45.2533,-93.2928,543
45.2536,-69.2278,488
45.2539,-102.3122,517
45.2564,-69.01,467
45.2575,-112.5545,453
45.2658,-115.6789,384
45.2669,-69.5839,486
45.2689,-122.3186,288
45.2769,-111.3242,430
45.2817,-122.7517,302
45.2833,-118.0167,426
45.2836,-96.6689,563
45.2883,-69.1467,473
45.2925,-111.9481,413
45.2964,-117.7903,408
45.3011,-92.3631,541
45.3014,-121.7417,290
45.3036,-97.0625,555
45.305,-94.9392,561
45.305,-93.5842,550
45.3103,-88.5181,515
45.3128,-107.9383,455
45.3167,-118.07470000000001,425
45.3167,-95.6167,568
45.3172,-85.2672,428
45.3222,-93.2844,531
45.3247,-106.5125,488
45.3261,-108.9092,468
45.3331,-97.5228,555
45.3333,-88.4981,511
45.3394,-111.7111,445
45.3397,-92.9125,542
45.3456,-117.2247,413
45.3497,-90.7483,518
45.3533,-94.3056,544
45.3558,-122.6047,319
45.3575,-88.1919,509
45.3581,-86.8911,453
45.3614,-84.9511,455
45.3653,-119.5639,387
45.3681,-113.4089,435
45.3681,-112.0967,428
45.3725,-84.9767,436
45.3767,-114.2775,527
45.3767,-103.3675,502
45.3783,-96.1542,550
45.3903,-87.7025,499
45.4,-117.2667,397
45.4,-68.1667,473
45.4081,-96.86,554
45.4108,-84.2233,489
45.4117,-92.6464,543
45.4136,-97.9064,555
45.4164,-91.7719,546
45.4169,-83.8158,467
45.4178,-101.81,522
45.4183,-105.8683,455
45.4239,-116.315,440
45.4247,-97.3269,548
45.4283,-101.0764,535
45.4294,-123.7619,185
45.435,-109.8081,394
45.4353,-67.7214,474
45.4425,-91.4181,533
45.4442,-105.4072,482
45.4478,-99.0383,551
45.4486,-122.1547,301
45.4525,-99.3358,558
45.4539,-121.1303,425
45.4547,-122.8203,295
45.4558,-98.4131,557
45.4583,-123.88,150
45.4622,-69.5953,473
45.4653,-91.1236,508
45.4667,-120.35,409
45.4667,-69.5833,482
45.4686,-112.6561,439
45.4731,-109.0097,456
45.4756,-118.8253,405
45.4825,-120.7236,396
45.4836,-110.5689,422
45.4856,-111.6325,429
45.4981,-122.8394,278
45.5022,-104.4478,490
45.51,-100.0356,551
45.5114,-118.4247,371
45.5119,-88.7594,489
45.5139,-122.99,308
45.5161,-103.3017,508
45.5181,-122.6894,301
45.5231,-92.7489,547
45.5247,-123.1028,327
45.5286,-102.465,519
45.53,-89.73,507
45.5317,-103.3292,500
45.5333,-92.0222,550
45.535,-121.5894,358
45.5394,-113.9275,490
45.5397,-106.9597,493
45.5406,-122.9486,306
45.5433,-94.0514,556
45.545,-115.2514,489
45.5461,-93.7572,547
45.5464,-100.4078,543
45.5469,-113.9258,481
45.5472,-112.3261,442
45.5489,-103.9744,497
45.5506,-93.1264,544
45.5511,-122.4089,326
45.5525,-115.4606,399
45.5556,-90.9592,521
45.5606,-122.5381,309
45.5608,-67.4303,486
45.5644,-84.7928,482
45.5656,-100.4489,543
45.5669,-117.9239,432
45.5697,-115.4528,403
45.5719,-84.7858,480
45.5722,-117.5314,458
45.5733,-92.485,537
45.5872,-94.4047,551
45.5903,-95.8747,567
45.5908,-122.6003,306
45.5939,-96.8278,561
45.5986,-89.4508,514
45.6044,-103.5464,498
45.6069,-121.2047,408
45.6178,-113.4514,475
45.6194,-121.1661,413
45.6208,-122.6572,298
45.6214,-88.3603,492
45.6228,-122.2175,309
45.6233,-70.255,492
45.6258,-106.6642,486
45.6308,-89.4653,526
45.6358,-89.2417,511
45.6361,-121.9519,326
45.6414,-85.0142,446
45.6444,-109.2675,441
45.6478,-68.6925,488
45.6503,-68.705,495
45.6517,-108.9019,416
45.6528,-84.4725,459
45.6572,-111.8986,405
45.6583,-95.4392,555
45.6603,-69.812,486
45.6611,-67.8614,482
45.6622,-111.0453,438
45.6656,-97.0392,551
45.6667,-86.7167,453
45.6689,-96.9914,549
45.6703,-118.7964,412
45.675,-111.155,437
45.6775,-94.8022,563
45.6778,-122.6511,289
45.6847,-121.5175,365
45.685,-102.2733,519
45.6906,-118.8528,419
45.6911,-118.8522,424
45.6911,-85.5464,452
45.6983,-110.4408,435
45.7075,-115.3444,411
45.7081,-89.8489,512
45.7083,-117.1528,438
45.7097,-97.4492,557
45.7114,-99.1294,546
45.7181,-87.0939,453
45.7192,-98.9439,562
45.7206,-118.6264,420
45.7211,-120.2064,445
45.725,-98.3,564
45.7317,-107.6092,490
45.7406,-103.8836,502
45.7475,-102.7969,511
45.7508,-108.5706,466
45.7511,-112.7547,438
45.7533,-93.6617,544
45.7575,-94.2072,558
45.7644,-99.6353,565
45.7717,-122.5286,288
45.7717,-108.4811,448
45.7728,-122.8611,302
45.7728,-92.6886,543
45.7833,-88.7,505
45.7842,-103.0656,516
45.785,-103.3719,502
45.7858,-88.0842,510
45.7881,-111.1608,480
45.7908,-97.75,568
45.8003,-91.4594,529
45.8031,-113.0136,440
45.8069,-108.5422,461
45.8081,-120.8428,431
45.8081,-96.5042,578
45.8092,-121.2811,391
45.8133,-100.8072,556
45.8161,-106.2314,498
45.8167,-120.8167,414
45.8167,-110.8833,385
45.8183,-88.1144,514
45.8236,-91.8761,544
45.8258,-119.2611,436
45.8269,-87.1589,492
45.8289,-119.2636,424
45.8328,-109.9503,445
45.8342,-89.5472,508
45.8356,-115.4611,419
45.8383,-101.2767,545
45.8472,-119.6933,434
45.8478,-113.9269,431
45.8489,-122.8722,321
45.8489,-84.7228,448
45.8525,-105.035,522
45.8608,-111.9519,436
45.8619,-119.312,424
45.8619,-96.565,575
45.8653,-123.1903,280
45.8678,-121.9733,383
45.8678,-95.3942,562
45.8775,-93.3147,545
45.8814,-111.4164,451
45.8833,-91.07,528
45.8833,-69.1833,497
45.8864,-89.7322,519
45.8883,-89.1389,503
45.8903,-104.5461,487
45.8944,-106.6336,447
45.8944,-69.9647,497
45.9042,-100.2875,561
45.9106,-113.7383,451
45.9156,-89.4894,502
45.9169,-89.2564,515
45.9228,-108.2444,459
45.9231,-96.7864,570
45.9306,-119.2956,428
45.9336,-90.4506,513
45.9336,-88.2583,502
45.9353,-107.1375,485
45.9397,-102.1575,524
45.9406,-119.2978,427
45.9414,-116.1175,392
45.9428,-118.4089,415
45.9469,-111.4747,465
45.9481,-120.6669,424
45.9497,-108.1439,483
45.9511,-86.2514,436
45.9636,-109.2531,441
45.9647,-112.5006,449
45.9647,-94.8892,568
45.9869,-123.9236,134
45.9903,-84.8361,454
45.9919,-92.9928,542
45.9925,-102.6442,522
45.9933,-94.3508,564
45.9981,-120.3006,408
45.9983,-83.9014,461
45.9997,-121.5403,417
46.0003,-91.5075,529
46.0022,-118.5658,467
46.0044,-102.6472,510
46.0086,-92.3736,531
46.0089,-121.2633,384
